OTU ID	HP7	HP15	HP25	HP40	LP7	LP15	LP25	LP40
OTU2578	2	1	1	0	0	0	0	0
OTU2579	0	1	0	0	0	1	0	0
OTU2580	0	0	1	0	2	0	1	0
OTU2581	3	13	4	14	3	7	7	8
OTU2582	0	2	0	3	0	0	0	2
OTU2583	0	0	0	1	0	0	0	0
OTU2584	1	0	1	2	0	0	1	0
OTU2585	0	1	0	0	2	0	0	0
OTU2586	0	1	0	0	0	1	0	2
OTU2587	0	0	0	0	0	1	0	0
OTU2588	8	6	3	2	6	5	10	8
OTU2589	0	0	0	1	0	0	0	0
OTU2590	0	0	1	0	2	0	0	2
OTU2591	0	1	1	0	0	1	1	0
OTU2592	0	0	0	1	0	0	0	0
OTU2593	1	1	2	0	1	0	3	1
OTU2594	0	0	1	0	0	1	0	0
OTU2595	1	1	2	2	1	3	1	2
OTU2596	0	0	2	1	0	1	3	1
OTU2597	2	0	0	1	2	0	2	1
OTU2598	0	0	1	1	0	0	1	0
OTU2599	0	0	0	0	0	0	1	0
OTU2600	0	0	2	0	0	1	0	0
OTU2601	2	2	0	3	0	1	1	3
OTU2602	8	1	2	1	3	2	0	1
OTU2603	2	4	4	5	2	4	6	4
OTU2604	1	1	0	2	1	1	0	0
OTU2605	3	13	3	5	7	7	6	3
OTU2606	0	0	0	0	0	0	0	0
OTU2607	0	1	0	0	0	1	1	1
OTU2608	0	1	1	1	0	0	0	0
OTU2609	0	1	0	0	0	0	0	1
OTU2610	0	2	6	3	2	3	1	3
OTU2611	0	3	2	4	0	1	3	2
OTU2612	2	0	1	1	1	3	2	2
OTU2613	1	1	2	4	0	1	0	2
OTU2614	2	4	1	0	0	1	3	0
OTU2615	5	0	3	3	3	1	2	2
OTU2616	1	0	0	0	0	2	2	0
OTU2617	1	1	1	0	0	1	0	1
OTU2618	0	1	2	1	0	0	0	0
OTU2619	2	7	5	2	1	2	3	8
OTU2620	1	0	0	0	1	0	2	1
OTU2621	0	1	0	0	0	0	0	1
OTU2622	0	0	0	0	0	0	0	0
OTU2623	2	4	1	0	0	2	0	0
OTU2624	1	3	0	2	2	1	1	0
OTU2625	0	0	1	0	1	0	0	0
OTU2626	0	1	2	1	0	2	2	0
OTU2627	0	0	0	0	1	0	1	0
OTU2628	5	3	3	3	8	3	1	1
OTU2629	0	0	0	1	0	3	1	0
OTU2630	1	0	1	0	3	0	0	0
OTU2631	0	0	1	0	0	0	1	1
OTU2632	6	6	7	9	3	8	8	15
OTU2633	0	3	2	0	0	0	1	0
OTU2634	0	0	0	0	1	0	0	0
OTU2635	3	1	1	1	0	2	0	1
OTU2636	2	0	0	0	1	0	2	0
OTU2637	2	0	0	0	0	1	0	1
OTU2638	1	0	0	0	0	1	0	0
OTU2639	3	0	2	2	0	0	2	0
OTU2640	8	14	15	12	4	17	8	27
OTU2641	1	5	2	1	3	1	1	4
OTU2642	3	0	0	0	4	0	0	0
OTU2643	2	8	3	8	4	10	7	4
OTU2644	0	0	0	1	1	0	1	0
OTU2645	1	0	1	3	0	1	0	0
OTU2646	0	4	4	2	0	0	2	3
OTU2647	3	1	4	1	0	2	1	1
OTU2648	3	3	1	2	2	1	0	0
OTU2649	2	5	2	6	1	2	0	2
OTU2650	0	0	0	0	0	0	0	0
OTU2651	0	4	0	1	3	5	1	0
OTU2652	0	0	0	3	0	0	0	1
OTU2653	4	5	1	2	2	7	2	4
OTU2654	0	0	0	0	0	0	0	0
OTU2655	1	2	1	1	3	1	0	2
OTU2656	0	0	0	0	0	1	0	1
OTU2657	1	1	3	0	1	1	0	4
OTU2658	1	1	2	0	0	0	0	0
OTU2659	0	0	0	0	0	1	1	0
OTU2660	3	4	0	1	5	2	1	1
OTU2661	9	8	4	7	3	7	9	4
OTU2662	1	0	1	0	2	2	2	2
OTU2663	0	0	0	1	0	2	0	0
OTU2664	0	0	0	1	0	0	0	0
OTU2665	0	0	2	0	0	0	1	0
OTU2666	8	5	3	3	2	2	1	1
OTU2667	2	1	1	1	0	0	0	0
OTU2668	3	7	8	7	1	7	1	7
OTU2669	3	3	1	1	8	2	1	1
OTU2670	0	1	0	1	0	2	2	1
OTU2671	1	0	1	1	0	0	1	1
OTU2672	238	13	17	15	705	36	25	13
OTU2673	1	1	1	1	2	1	1	3
OTU2674	12	4	2	1	5	5	0	0
OTU2675	1	0	0	0	1	0	1	1
OTU2676	0	0	0	0	0	0	1	0
OTU2677	1	3	0	1	0	0	1	0
OTU2678	1	1	1	1	1	1	0	0
OTU2679	0	0	0	1	0	1	0	0
OTU2680	6	3	1	4	2	2	3	1
OTU2681	7	2	5	4	2	6	2	8
OTU2682	0	0	1	0	0	1	2	0
OTU2683	1	0	1	0	0	1	0	0
OTU2684	1	2	2	1	3	1	4	2
OTU2685	0	1	0	0	2	0	0	1
OTU2686	1	0	0	0	0	0	0	0
OTU2687	11	19	21	21	5	18	13	22
OTU2688	0	1	0	1	1	1	0	0
OTU2689	2	0	0	0	1	0	0	0
OTU2690	17	24	7	17	11	17	16	24
OTU2691	0	0	0	0	0	0	1	0
OTU2692	0	0	0	0	1	1	0	0
OTU2693	0	0	0	0	0	0	0	0
OTU2694	22	26	23	21	20	25	23	19
OTU2695	0	1	0	0	0	0	0	1
OTU2696	2	3	2	3	0	3	4	0
OTU2697	0	0	0	1	1	1	2	0
OTU2698	0	0	1	1	1	0	0	0
OTU2699	1	0	0	1	0	2	5	3
OTU2700	0	1	1	1	0	0	2	0
OTU2701	3	3	2	3	0	4	4	3
OTU2702	11	11	13	12	4	11	9	16
OTU2703	4	3	5	4	3	11	4	0
OTU2704	4	4	3	1	0	4	3	3
OTU2705	1	0	1	0	0	1	1	0
OTU2706	3	3	3	1	2	7	5	3
OTU2707	0	1	0	0	0	0	0	0
OTU2708	44	41	46	48	31	49	36	64
OTU2709	0	1	1	1	0	0	0	0
OTU2710	3	0	0	0	0	1	0	1
OTU2711	0	0	0	0	0	1	0	0
OTU2712	10	20	14	16	12	13	22	19
OTU2713	0	0	0	0	1	0	0	2
OTU2714	30	35	35	21	21	29	17	23
OTU2715	1	1	0	0	1	1	0	0
OTU2716	0	0	1	1	0	0	1	1
OTU2717	8	6	3	7	3	8	1	9
OTU2718	1	3	2	2	0	2	0	0
OTU2719	2	1	2	2	2	2	2	5
OTU2720	1	0	0	0	0	0	1	0
OTU2721	3	1	3	3	0	2	0	4
OTU2722	2	7	4	4	2	3	5	8
OTU2723	0	4	1	5	0	1	4	3
OTU2724	1	1	1	1	0	0	0	0
OTU2725	4	1	1	0	2	0	2	1
OTU2726	1	2	1	1	2	0	0	0
OTU2727	0	1	1	0	0	0	0	0
OTU2728	0	1	0	0	0	2	0	0
OTU2729	0	0	0	1	0	0	0	2
OTU2730	0	0	0	1	0	1	1	2
OTU2731	1	0	1	0	1	0	0	1
OTU2732	1	5	2	2	3	0	3	1
OTU2733	2	1	0	2	4	0	1	2
OTU2734	1	0	0	0	1	0	0	0
OTU2735	0	1	0	4	1	1	4	1
OTU2736	0	2	0	0	0	0	3	2
OTU2737	0	2	1	3	0	0	2	1
OTU2738	1	0	0	0	1	0	0	1
OTU2739	0	0	0	0	0	0	0	0
OTU2740	1	0	9	1	1	2	4	2
OTU2742	1	1	2	0	4	2	3	0
OTU2743	2	1	0	0	0	0	1	0
OTU2744	2	0	1	2	3	1	2	1
OTU2745	0	0	0	1	0	0	0	1
OTU2746	1	0	0	0	1	0	0	0
OTU2747	2	0	0	0	3	1	1	0
OTU2748	1	0	0	1	0	0	1	2
OTU2749	14	7	4	0	11	7	0	3
OTU2750	0	1	0	0	1	0	1	1
OTU2751	1	1	0	2	0	0	0	1
OTU2752	0	5	6	2	3	4	10	3
OTU2753	6	4	2	8	2	10	4	1
OTU2754	0	0	1	0	0	0	0	1
OTU2755	0	1	0	2	0	1	3	0
OTU2756	3	7	5	3	2	5	5	3
OTU2757	1	0	0	0	0	0	0	1
OTU2758	1	0	0	0	2	0	0	0
OTU2759	0	1	0	0	0	0	0	0
OTU2760	0	0	0	1	0	0	0	1
OTU2761	1	2	0	1	2	3	1	3
OTU2762	0	2	0	0	0	1	0	1
OTU2763	4	7	7	6	6	4	3	6
OTU2764	0	1	0	1	0	1	1	0
OTU2765	4	2	4	6	3	5	6	5
OTU2766	1	0	0	0	0	0	0	0
OTU2767	1	0	0	0	0	0	2	1
OTU2768	1	3	3	1	2	1	1	2
OTU2769	0	2	0	1	0	0	0	0
OTU2770	1	2	0	0	0	1	1	3
OTU2771	0	0	0	0	1	0	0	0
OTU2772	17	4	4	7	5	2	2	5
OTU2773	5	2	5	0	8	7	5	2
OTU2774	0	1	0	1	2	1	0	0
OTU2775	0	0	3	0	0	0	0	0
OTU2776	1	0	0	0	0	0	0	0
OTU2777	0	1	2	0	0	0	1	1
OTU2778	0	0	0	0	3	2	0	0
OTU2779	2	2	0	0	2	0	0	0
OTU2780	0	0	0	1	0	0	0	0
OTU2781	1	0	0	2	0	0	1	1
OTU2782	0	2	1	2	0	3	1	0
OTU2783	8	4	10	9	3	6	6	7
OTU2784	0	3	1	1	2	0	0	3
OTU2785	0	4	2	1	0	1	5	4
OTU2786	1	2	1	1	0	2	4	3
OTU2787	2	0	0	2	1	2	1	0
OTU2788	0	0	0	0	0	2	0	1
OTU2789	0	3	1	0	0	0	0	0
OTU2790	0	0	0	1	1	1	0	1
OTU2791	7	17	10	4	4	14	17	16
OTU2792	21	33	20	24	9	18	17	25
OTU2793	8	19	18	23	13	15	25	21
OTU2794	3	4	1	3	0	2	1	0
OTU2795	2	2	1	0	1	1	1	0
OTU2796	1	0	1	0	0	0	2	0
OTU2797	0	0	0	0	0	0	0	1
OTU2798	0	0	1	2	1	1	0	2
OTU2799	8	2	5	6	6	4	2	5
OTU2800	2	2	2	6	8	6	2	4
OTU2801	1	0	2	1	0	0	0	1
OTU2802	7	4	0	0	1	0	1	0
OTU2803	0	0	1	3	0	1	4	5
OTU2804	0	0	0	0	0	0	0	0
OTU2805	0	0	0	1	0	0	0	0
OTU2806	11	32	13	32	13	19	19	19
OTU2807	12	4	4	1	12	7	5	2
OTU2808	1	4	8	6	2	8	10	16
OTU2809	1	2	0	0	1	2	1	1
OTU2810	2	3	2	0	3	2	2	3
OTU2811	7	19	17	5	8	9	11	14
OTU2812	0	1	0	0	0	1	0	0
OTU2813	2	0	2	0	0	0	0	0
OTU2814	1	2	3	3	1	3	1	1
OTU2815	0	1	3	5	1	3	0	0
OTU2816	1	0	0	0	0	0	0	0
OTU2817	2	0	4	2	3	3	3	0
OTU2818	2	2	1	2	1	2	5	3
OTU2819	4	0	3	0	1	0	0	0
OTU2820	0	0	1	0	0	1	1	1
OTU2821	0	0	0	0	2	0	0	0
OTU2822	5	1	0	2	4	3	1	1
OTU2823	1	1	1	1	0	2	1	0
OTU2824	2	1	0	0	0	2	1	0
OTU2825	2	0	0	1	0	1	0	0
OTU2826	2	4	4	3	3	6	6	3
OTU2827	2	0	0	0	1	1	1	0
OTU2828	0	2	0	2	0	0	0	1
OTU2829	0	0	0	0	0	0	1	2
OTU2830	0	1	1	1	0	1	1	0
OTU2831	0	0	0	1	0	1	0	2
OTU2832	1	0	2	3	1	1	0	0
OTU2833	1	0	0	0	1	0	0	0
OTU2834	0	1	0	0	2	2	0	1
OTU2835	0	0	0	0	0	0	0	0
OTU2836	2	1	1	2	3	1	2	2
OTU2837	19	8	14	16	11	10	15	8
OTU2838	4	2	1	1	2	2	1	2
OTU2839	0	0	0	0	0	0	0	0
OTU2840	4	3	2	0	0	1	3	1
OTU2841	0	0	0	4	0	0	1	3
OTU2842	0	0	0	0	0	1	1	0
OTU2843	5	7	2	0	8	1	1	2
OTU2844	1	1	0	0	0	0	0	0
OTU2845	21	22	26	15	21	19	34	32
OTU2846	6	1	0	0	9	0	0	0
OTU2847	1	1	0	1	1	0	0	1
OTU2848	4	1	1	0	0	0	0	0
OTU2849	2	2	2	0	1	1	1	2
OTU2850	0	1	0	0	0	0	0	0
OTU2851	5	3	3	2	3	1	0	3
OTU2852	17	41	36	14	17	37	17	21
OTU2853	0	2	1	0	0	0	1	0
OTU2854	1	1	0	1	1	0	0	1
OTU2855	2	0	0	2	1	0	0	0
OTU2856	11	4	7	4	8	6	4	11
OTU2857	0	0	0	2	0	1	0	0
OTU2858	0	1	0	1	0	0	0	0
OTU2859	1	3	6	3	1	2	8	3
OTU2860	3	3	11	6	2	4	9	7
OTU2861	1	0	0	0	0	0	0	0
OTU2862	0	0	0	0	0	0	0	1
OTU2863	0	1	0	0	0	0	0	0
OTU2864	0	0	1	0	0	0	0	0
OTU2865	0	5	2	0	0	0	2	0
OTU2866	2	1	1	2	2	3	2	0
OTU2867	4	2	3	1	1	1	1	0
OTU2868	4	3	1	0	2	4	2	3
OTU2869	0	1	1	2	0	0	0	0
OTU2870	2	0	0	1	3	0	1	0
OTU2871	0	0	0	0	0	0	0	1
OTU2872	0	1	0	0	0	0	0	0
OTU2873	4	6	1	3	3	4	1	4
OTU2874	185	156	164	149	100	152	106	138
OTU2875	0	2	1	3	0	2	2	2
OTU2876	0	0	0	0	0	0	0	0
OTU2877	3	0	0	0	1	3	0	1
OTU2878	0	1	0	1	1	1	1	1
OTU2879	0	2	1	0	4	1	2	1
OTU2880	1	0	1	0	1	0	0	1
OTU2881	1	0	2	1	0	0	2	0
OTU2882	0	1	0	0	0	0	0	0
OTU2883	0	1	0	1	0	0	0	0
OTU2884	2	0	0	0	0	1	0	1
OTU2885	1	7	5	2	1	6	5	2
OTU2886	0	0	2	0	0	1	0	1
OTU2887	1	0	1	0	0	0	1	1
OTU2888	1	1	3	0	1	1	1	2
OTU2889	3	10	6	6	2	4	11	9
OTU2890	0	0	0	1	1	1	1	0
OTU2891	14	17	20	28	11	24	25	21
OTU2892	27	13	8	10	28	12	12	10
OTU2893	0	2	1	0	0	0	1	1
OTU2894	0	0	0	0	0	0	1	1
OTU2895	0	0	1	1	0	0	0	0
OTU2896	1	0	0	0	1	0	0	0
OTU2897	0	0	0	0	0	1	0	0
OTU2898	0	0	0	0	0	0	2	0
OTU2899	0	2	0	0	0	1	0	2
OTU2900	1	0	0	0	0	0	0	0
OTU2901	0	0	0	0	0	0	2	0
OTU2902	14	30	14	8	13	23	14	10
OTU2903	2	1	0	2	0	5	2	0
OTU2904	2	0	1	1	0	0	1	1
OTU2905	1	1	1	0	0	1	0	0
OTU2906	2	2	1	2	0	2	1	0
OTU2907	2	6	3	2	5	1	8	4
OTU2908	0	0	0	0	0	0	0	0
OTU2909	0	1	0	1	0	0	2	1
OTU2910	0	0	2	3	0	2	1	5
OTU2911	2	3	5	1	0	3	0	2
OTU2912	0	0	1	1	0	0	1	0
OTU2913	0	0	0	0	0	0	0	1
OTU2914	2	2	0	1	2	1	0	1
OTU2915	0	0	0	0	1	0	0	0
OTU2916	2	3	3	2	2	4	9	4
OTU2917	2	4	18	16	5	12	12	21
OTU2918	84	6	1	2	89	1	5	2
OTU2919	0	0	0	1	1	0	1	0
OTU2920	4	13	5	11	3	11	9	9
OTU2921	0	1	1	2	0	1	3	1
OTU2922	7	2	3	2	2	2	1	0
OTU2923	0	0	0	1	0	1	0	0
OTU2924	1	1	1	0	0	0	1	1
OTU2925	0	0	0	0	0	0	0	1
OTU2926	0	0	0	0	0	0	1	0
OTU2927	1	2	1	1	0	2	2	0
OTU2928	0	1	0	0	2	0	0	0
OTU2929	3	7	6	5	2	10	4	5
OTU2930	2	3	6	5	4	3	4	1
OTU2931	1	3	1	2	0	5	1	3
OTU2932	0	0	2	0	0	0	0	0
OTU2933	1	0	0	1	0	0	1	0
OTU2934	0	4	4	2	0	5	7	0
OTU2935	2	1	2	0	1	4	2	7
OTU2936	0	0	0	0	1	0	0	0
OTU2937	10	7	1	3	4	8	3	8
OTU2938	0	1	1	0	2	0	0	0
OTU2939	0	0	0	0	0	0	2	2
OTU2940	4	3	0	4	5	0	3	1
OTU2941	0	0	0	1	0	1	2	1
OTU2942	0	4	2	0	0	4	1	0
OTU2943	0	0	1	1	0	0	1	0
OTU2944	2	0	5	3	1	3	1	3
OTU2945	56	39	67	69	70	63	62	57
OTU2946	0	1	2	2	0	2	1	1
OTU2947	0	0	0	0	0	2	0	0
OTU2948	0	0	1	1	3	1	1	3
OTU2949	2	0	0	0	0	1	0	1
OTU2950	0	0	0	0	0	0	1	1
OTU2951	0	1	0	0	1	0	0	0
OTU2952	2	4	3	1	9	1	1	0
OTU2953	0	1	1	0	0	1	0	1
OTU2954	0	0	2	2	0	2	2	1
OTU2955	3	1	2	0	0	3	1	0
OTU2956	0	1	0	1	0	1	0	2
OTU2957	5	2	2	1	5	3	2	2
OTU2958	0	0	0	0	0	0	1	0
OTU2959	1	4	0	1	0	0	1	0
OTU2960	0	0	0	0	1	0	0	0
OTU2961	1	1	1	1	0	0	0	0
OTU2962	0	1	1	0	1	0	0	1
OTU2963	20	31	30	19	25	35	21	27
OTU2964	9	2	2	0	49	4	12	2
OTU2965	0	1	0	0	1	0	0	0
OTU2966	0	0	0	1	0	0	1	0
OTU2967	0	0	2	0	0	0	0	2
OTU2968	0	0	0	1	0	3	0	2
OTU2969	1	0	0	0	0	0	1	1
OTU2970	1	1	2	2	1	2	3	1
OTU2971	3	3	1	0	0	0	0	0
OTU2972	1	0	0	0	0	0	0	2
OTU2973	14	11	13	17	17	11	7	14
OTU2974	1	6	1	0	1	3	5	6
OTU2975	0	0	1	2	0	2	3	0
OTU2976	2	3	5	4	3	6	10	9
OTU2977	1	0	1	0	0	0	0	1
OTU2978	0	4	0	1	1	2	0	2
OTU2979	4	3	0	5	3	4	2	1
OTU2980	0	0	1	0	0	0	0	0
OTU2981	1	0	0	0	2	1	1	0
OTU2982	0	2	0	0	1	0	0	1
OTU2983	0	0	0	0	0	0	1	1
OTU2984	1	1	4	2	0	2	0	3
OTU2985	1	4	1	0	0	1	0	0
OTU2986	2	0	1	0	1	0	0	0
OTU2987	0	0	0	0	1	0	0	0
OTU2988	2	0	0	0	0	1	0	0
OTU2989	44	82	55	60	25	122	73	51
OTU2990	23	7	4	4	9	12	6	5
OTU2991	1	1	1	1	0	2	0	0
OTU2992	0	0	0	0	0	0	0	0
OTU2993	1	1	2	0	2	0	3	0
OTU2994	0	0	0	0	0	0	1	0
OTU2995	3	1	0	1	3	1	1	2
OTU2996	3	2	0	3	0	1	2	2
OTU2997	1	2	5	5	0	2	3	1
OTU2998	0	0	0	0	0	0	0	0
OTU2999	10	15	8	9	14	18	18	4
OTU3000	0	1	3	1	0	0	2	0
OTU3001	1	0	0	0	0	0	0	0
OTU3002	3	1	3	1	0	1	2	0
OTU3003	0	2	4	2	2	3	2	1
OTU3004	0	0	0	0	0	0	0	0
OTU3005	0	2	0	0	0	0	0	0
OTU3006	0	1	0	0	0	0	0	1
OTU3007	1	15	8	0	2	37	29	1
OTU3008	5	13	11	7	5	9	7	11
OTU3009	0	0	0	0	0	0	0	1
OTU3010	1	4	0	0	1	1	0	1
OTU3011	0	0	0	0	0	0	1	0
OTU3012	1	1	1	0	0	3	0	0
OTU3013	0	1	2	1	0	1	0	2
OTU3014	0	2	1	0	1	0	0	0
OTU3015	2	1	0	0	1	0	1	0
OTU3016	1	1	3	1	1	0	3	2
OTU3017	0	0	0	0	0	0	0	0
OTU3018	5	2	1	2	3	0	0	4
OTU3019	0	4	0	4	0	4	2	4
OTU3020	0	0	0	0	0	0	0	0
OTU3021	1	0	0	1	1	0	1	0
OTU3022	1	1	0	0	0	2	1	0
OTU3023	14	14	18	20	8	9	17	6
OTU3024	0	0	0	5	0	0	0	0
OTU3025	4	0	0	0	0	0	0	0
OTU3026	0	0	0	0	1	1	0	0
OTU3027	1	1	2	0	1	1	1	1
OTU3028	0	4	4	3	4	2	2	2
OTU3029	1	0	5	1	4	4	0	2
OTU3030	1	1	2	1	1	0	2	1
OTU3031	0	3	2	3	0	0	3	7
OTU3032	0	0	0	0	0	0	0	0
OTU3033	0	1	1	0	0	1	0	0
OTU3034	1	0	0	2	3	3	4	1
OTU3035	0	1	0	0	0	0	1	1
OTU3036	0	1	0	0	0	2	0	2
OTU3037	7	1	2	1	4	3	4	1
OTU3038	2	1	4	3	3	5	2	4
OTU3039	2	0	2	1	0	0	0	1
OTU3040	0	0	0	0	0	0	2	0
OTU3041	20	40	28	27	18	45	39	27
OTU3042	0	0	1	3	1	0	1	3
OTU3043	0	0	2	1	1	1	0	0
OTU3044	0	0	0	0	0	0	0	0
OTU3045	6	2	7	6	2	4	1	5
OTU3046	0	2	0	1	0	0	1	1
OTU3047	5	6	3	1	4	10	4	2
OTU3048	0	2	2	0	0	2	0	0
OTU3049	0	0	0	1	0	0	0	0
OTU3050	1	2	1	2	0	1	0	2
OTU3051	0	0	0	0	0	1	1	0
OTU3052	35	11	18	26	23	23	16	30
OTU3053	0	0	0	0	0	0	0	0
OTU3054	4	1	1	1	0	0	0	0
OTU3055	2	0	0	1	1	1	1	2
OTU3056	1	1	3	2	0	0	0	1
OTU3057	0	0	1	2	1	0	2	0
OTU3058	0	3	2	1	1	0	2	0
OTU3059	0	3	2	4	0	2	1	5
OTU3060	0	1	0	1	0	1	0	3
OTU3061	0	0	0	0	0	0	0	0
OTU3062	0	0	0	0	0	0	0	1
OTU3063	0	0	0	0	0	1	0	1
OTU3064	2	0	0	2	0	1	1	3
OTU3065	1	0	1	1	0	0	1	0
OTU3066	0	2	3	6	0	0	0	2
OTU3067	17	20	13	18	6	20	13	8
OTU3068	30	24	41	39	23	37	33	70
OTU3069	0	1	1	29	0	0	0	0
OTU3070	0	0	1	0	0	0	0	0
OTU3071	3	0	5	2	4	1	0	1
OTU3072	0	0	1	0	0	1	1	0
OTU3073	0	1	2	0	1	0	1	1
OTU3074	9	11	10	3	5	5	7	7
OTU3075	0	0	0	0	1	0	0	0
OTU3076	2	2	6	11	0	4	7	5
OTU3077	2	2	0	0	0	1	0	0
OTU3078	3	0	0	1	0	0	2	1
OTU3079	0	1	0	0	0	0	0	1
OTU3080	1	4	6	11	1	9	5	7
OTU3081	4	0	0	1	1	1	0	0
OTU3082	3	0	0	1	1	0	0	1
OTU3083	0	0	2	1	1	0	1	1
OTU3084	0	0	0	0	0	0	0	1
OTU3085	0	0	0	0	0	0	0	1
OTU3086	22	33	25	19	21	28	11	34
OTU3087	3	2	1	3	4	3	4	3
OTU3088	2	8	5	13	0	2	9	12
OTU3089	1	0	0	0	0	0	3	1
OTU3090	1	2	2	4	1	1	1	0
OTU3091	1	0	1	2	3	0	1	2
OTU3092	1	2	1	0	1	0	2	0
OTU3093	195	178	258	188	205	196	121	224
OTU3094	0	2	0	2	1	0	1	0
OTU3095	0	0	0	0	7	4	47	0
OTU3096	0	0	1	2	0	1	3	1
OTU3097	0	0	0	0	0	0	2	0
OTU3098	10	4	10	3	2	3	5	2
OTU3099	1	0	0	2	0	1	1	2
OTU3100	1	1	2	2	0	1	2	2
OTU3101	4	1	1	2	0	1	0	0
OTU3102	0	0	0	0	0	0	1	0
OTU3103	0	0	1	0	1	1	3	1
OTU3104	0	0	0	0	0	0	0	1
OTU3105	0	0	1	0	0	0	0	0
OTU3106	1	0	0	2	4	1	2	2
OTU3107	2	2	0	1	1	1	0	1
OTU3108	0	1	1	0	1	2	1	0
OTU3109	0	0	0	0	1	0	1	0
OTU3110	1	0	0	0	1	0	0	0
OTU3111	10	17	35	31	11	17	37	38
OTU3112	1	0	0	0	0	0	0	0
OTU3113	1	0	2	2	0	3	1	2
OTU3114	48	75	56	53	50	53	32	46
OTU3115	0	0	0	0	0	0	0	0
OTU3116	2	2	0	2	0	1	1	2
OTU3117	1	1	1	1	0	2	1	1
OTU3118	0	0	0	0	0	0	1	1
OTU3119	0	0	1	1	0	0	0	1
OTU3120	2	0	2	0	1	2	1	0
OTU3121	2	2	2	1	0	0	0	0
OTU3122	3	4	4	4	6	4	2	0
OTU3123	1	0	0	0	0	0	0	0
OTU3124	0	1	2	2	1	0	1	4
OTU3125	0	2	3	1	0	4	3	2
OTU3126	0	0	0	0	1	0	0	1
OTU3127	1	0	0	0	1	0	0	0
OTU3128	0	1	0	1	0	0	1	0
OTU3129	0	1	0	5	0	0	2	0
OTU3130	0	1	0	1	0	1	0	1
OTU3131	0	26	5	10	0	13	59	26
OTU3132	0	2	2	3	0	1	2	1
OTU3133	1	3	4	3	1	2	5	5
OTU3134	1	0	1	3	0	3	1	0
OTU3135	1	0	0	0	0	0	0	0
OTU3136	2	3	2	0	1	1	0	2
OTU3137	0	6	1	3	1	0	2	2
OTU3138	0	0	1	1	0	0	0	1
OTU3139	1	12	3	9	3	10	4	14
OTU3140	0	0	0	1	1	0	0	0
OTU3141	1	0	1	0	0	1	0	1
OTU3142	0	0	0	0	2	1	1	0
OTU3143	3	2	1	0	2	0	0	0
OTU3144	5	0	2	2	0	3	2	2
OTU3145	0	3	0	0	0	0	3	1
OTU3146	0	0	0	0	0	0	0	1
OTU3147	0	2	6	2	0	0	4	1
OTU3148	2	3	2	2	0	2	2	3
OTU3149	0	0	0	1	0	0	0	0
OTU3150	2	0	2	1	0	0	0	0
OTU3151	2	2	3	2	0	3	8	3
OTU3152	0	2	2	5	0	1	4	5
OTU3153	1	0	5	2	0	0	0	3
OTU3154	0	1	4	4	2	0	5	2
OTU3155	3	1	2	3	1	2	6	3
OTU3156	0	0	0	0	0	0	1	0
OTU3157	1	1	3	4	1	3	4	2
OTU3158	0	3	2	2	1	1	1	1
OTU3159	1	0	0	0	0	1	1	0
OTU3160	1	0	0	0	0	0	0	0
OTU3161	1	1	0	1	0	0	1	0
OTU3162	0	0	1	0	0	0	0	0
OTU3165	2	2	6	1	0	3	3	2
OTU3166	0	0	1	0	1	1	1	0
OTU3167	10	8	10	11	8	9	7	9
OTU3168	0	2	6	6	1	3	1	3
OTU3169	0	0	1	0	0	0	0	1
OTU3170	0	1	2	1	3	0	1	1
OTU3171	7	2	2	4	4	2	1	4
OTU3172	0	4	0	0	0	1	0	1
OTU3173	0	0	0	2	0	1	1	2
OTU3174	3	3	4	3	2	3	4	7
OTU3175	0	1	0	4	1	1	1	1
OTU3176	0	1	1	1	2	2	1	2
OTU3177	3	2	2	2	0	1	1	2
OTU3178	4	12	6	16	5	10	22	10
OTU3179	0	1	1	0	1	1	1	2
OTU3180	0	0	0	0	0	0	0	0
OTU3181	2	1	5	8	2	11	7	5
OTU3182	1	2	2	2	2	5	0	0
OTU3183	80	77	72	53	67	73	30	67
OTU3184	0	2	0	1	0	0	1	2
OTU3185	0	0	0	0	0	0	0	0
OTU3186	8	6	8	6	6	0	4	8
OTU3187	1	5	3	1	0	3	3	1
OTU3188	0	1	1	0	1	1	0	1
OTU3189	1	5	6	7	0	3	6	8
OTU3190	3	9	6	7	2	9	6	1
OTU3191	23	23	29	29	8	20	18	19
OTU3192	8	8	5	4	2	3	4	3
OTU3193	25	0	0	1	0	1	1	1
OTU3194	0	3	1	0	0	1	4	1
OTU3195	0	3	1	1	0	1	1	1
OTU3196	1	1	3	0	1	0	2	1
OTU3197	1	3	1	3	2	1	3	0
OTU3198	1	0	0	0	0	0	0	1
OTU3199	3	17	10	14	4	13	4	13
OTU3200	0	1	0	1	0	0	0	0
OTU3201	2	3	5	6	1	3	6	0
OTU3202	2	1	0	2	5	0	0	1
OTU3203	0	0	0	3	1	2	0	2
OTU3204	1	0	0	1	0	1	2	0
OTU3205	0	2	2	1	0	1	4	5
OTU3206	85	93	86	105	84	93	87	131
OTU3207	0	0	1	0	0	0	0	0
OTU3208	1	0	0	1	0	0	0	1
OTU3209	3	0	1	2	2	1	0	1
OTU3210	0	0	1	1	0	1	0	0
OTU3211	6	8	0	1	7	7	1	4
OTU3212	5	21	20	21	12	24	23	23
OTU3213	0	0	0	0	0	0	0	0
OTU3214	0	0	0	2	0	0	0	0
